ID;Tittel;Dato;Klokkeslett;URL;BildeURL;Undertittel;Pris lavest;Pris høyest;Innehold;Innhold-excerpt;Dag;År;@image
47200;Nordlys;24. januar;15:00;https://www.festiviteten.no/program/47200-nordlys/;https://cdn.tixly.com/no/tix/EventImages/Feature_47200.jpg;Undertittel;366;-450;"<p>

<b></b></p><p><b>NORDLYS</b></p><p><b>Av Malin Falch</b></p><p><b>Etter utsolgte hus i 2026 på Edderkoppen Scene i Oslo kommer denne knallsuksessen nå til Haugesund.</b></p><p><b>Velkommen til Jotundalen, der drømmer, sagn og eventyr blir til virkelighet!</b></p><p><b>Malin Falchs bokserie Nordlys har tatt norske lesere med storm – Med ca 1.000.000 solgte bøker. Nå kommer dette fantastiske universet til teaterscenen for aller første gang. Med et strålende ensemble i ryggen møter du Cengiz Al og Ingeborg Walther i hovedrollene. </b></p><p><b>Dette er familieforestillingen for alle som elsker fantasy, sterke heltinner og mystiske verdener, enten du digger Harry Potter, Zelda eller Hilda.</b></p><p><b>Sonjas onkel, Henrik, har kommet på besøk. Han har vært ute og reist igjen, og har som vanlig med seg tegninger og skisser av fantastiske, rare, og merkelige landskap og vesener. Det er fra Lofoten, sier onkel Henrik, med alle vesenene har han hentet fra egen fantasi.</b></p><p><b>Men har han det? For midt på natten dukker en ung gutt opp, og han kommer til å snu Sonjas verden på hodet.</b></p><p><b>Bli med Sonja på hennes reise til Jotundalen! La deg fascinere av en verden basert på Norske eventyr og sagn! Her er troll og tusser, vikinger og magi. Og kanskje en og annen venn …</b></p><p><b>Velkommen til Nordlys – forestillingen som får deg til å ønske du kunne flykte fra verden og inn i et eventyr fylt med Norske fjell, mystiske skapninger magi.</b></p><p><b>Hør musikken til Nordlys her: <a target=""_blank"" rel=""nofollow"" href=""https://open.spotify.com/album/2ysz7A0tW7JZhdadjM2G7t"">https://open.spotify.com/album/2ysz7A0tW7JZhdadjM2G7t</a></b></p><b><br><p>MEDVIRKENDE</p><p>Sonja: Ingeborg Walther</p><p>Espen: Cengiz Al</p><p>Varis: Mari Haugen Smistad</p><p>Hjalmar: Jonathan Tufvesson</p><p>Lotta: Aurora Reed-Jenssen</p><p>Kjetil: Runar Bjørnsen Jekteberg</p><p>Bjørnar/Onkel Henrik – Gorm Jenseg</p><br><p>NORDLYS</p><p>Basert på bøkene «Nordlys» av Malin Falch</p><br><p>Manus: Gorm Jenseg</p><p>Musikk: Marius Podolski</p><p>Regissør, koreograf og dramaturg : Martine Tufvesson Lundberg</p><p>Scenografi: Milja Salovaara</p><p>Kostymer: Marianne Forsberg</p><p>Lysdesign: Trygve Andersen</p><p>Lyddesign: Erik Valderhaug</p><p>Masker: Ingfrid Hvasset</p><p>Rekvisitør: John Johansen</p><p>Musikalske arrangementer: Arve Furset og Marius Podolski</p><p>Sangtekster: Martine Tufvesson Lundberg og Gorm Jenseg</p><p>Scenekamp koreografi: Jonathan Tufvesson</p><p>Foto: Tovita Razzi Event</p><p>Posterfoto: Jarle Nyttingnes</p></b><br>

<br>";. NORDLYS. Av Malin Falch. Etter utsolgte hus i 2026 på Edderkoppen Scene i Oslo kommer denne knallsuksessen nå til Haugesund.. Velkommen til Jotundalen, der drømmer, sagn og eventyr blir til virkelighet!. Malin Falchs bokserie Nordlys har tatt norske lesere med storm – Med ca 1.000.000 solgte bøker. Nå kommer dette fantastiske universet til teaterscenen for aller første gang.;Søndag;2027;images/Feature_47200.jpg
45271;John Hammersmark;26. januar;19:00;https://www.festiviteten.no/program/45271-john-hammersmark/;https://cdn.tixly.com/no/tix/EventImages/Feature_45271.jpg;Det kan alltid bli verre;525;;"<p><strong>Bli med på en inspirerende reise inn i menneskesinnet når John Hammersmark belyser hvordan vi kan navigere gjennom livets utfordringer. </strong></p><p>I hverdagen opplever vi ofte at vi fungerer på autopilot, styrt av instinkter, følelser og vaner. Hammersmark stiller spørsmål ved hvorfor mange av oss lar frykt og redsel hindre vårt potensial, selv i et av verdens mest trygge samfunn.</p><p>Med sin unike bakgrunn fra forsvaret, deler Hammersmark erfaringer og refleksjoner om selvledelse, tillit og samarbeid, som er essensielle for både individet og teamet. Han tar oss tilbake til våre menneskelige røtter for å utforske de irrasjonelle fryktene som preger vår hverdag. Hvordan kan vi identifisere og forbedre våre reaksjoner, og hva kan vi lære av høyprestasjonsteam for å oppnå gode resultater?</p><p>Dette foredraget vil vise deg hvordan små justeringer kan ha stor innvirkning på ditt liv og din arbeidsplass. Hammersmark argumenterer for at man kan sette høye krav samtidig som man opprettholder en vennlig atmosfære. Verdier som omsorg, samarbeid og sosial trygghet blir avgjørende faktorer for utvikling og prestasjon.</p><p>Bli med på en reise mot bedre samarbeid og økt mestring, der Hammersmark også deler innblikk fra «Kompani Lauritzen» og viser hvordan vi kan bryte barrierer og bli versjoner av oss selv vi kan være stolte av.</p><p><strong>Velkommen til et foredrag som garantert vil sette spor i tankene dine! </strong></p>

<br>";Bli med på en inspirerende reise inn i menneskesinnet når John Hammersmark belyser hvordan vi kan navigere gjennom livets utfordringer. . I hverdagen opplever vi ofte at vi fungerer på autopilot, styrt av instinkter, følelser og vaner. Hammersmark stiller spørsmål ved hvorfor mange av oss lar frykt og redsel hindre vårt potensial, selv i et av verdens mest trygge samfunn.;Tirsdag;2027;images/Feature_45271.jpg
47156;Best of Beatles;20. februar;19:00;https://www.festiviteten.no/program/47156-best-of-beatles/;https://cdn.tixly.com/no/tix/EventImages/Feature_47156.jpg;Undertittel;680;;"<p><br></p><p>Det beste fra The Beatles med bandet som er utropt til «The best Beatles tribute band in the world»!<br><br>Det Betales fra Drammen har spilt over 50 konserter på The Cavern Club i Liverpool, og de ble utropt av The Beatles manager Alan Williams til «The best Beatles tribute band in the world». Ikke fordi de ligner på originalene utseendemessig, men fordi de har musikalitet, humor, energi og ekte kjærlighet til musikken.<br> </p><p>Denne konserten er en en hitparade med topplistelåter som serveres en etter en på sølvfat!</p>

<br>";. Det beste fra The Beatles med bandet som er utropt til «The best Beatles tribute band in the world»! Det Betales fra Drammen har spilt over 50 konserter på The Cavern Club i Liverpool, og de ble utropt av The Beatles manager Alan Williams til «The best Beatles tribute band in the world».;Lørdag;2027;images/Feature_47156.jpg
46568;Dora Thorhallsdottir;27. februar;19:00;https://www.festiviteten.no/program/46568-dora-thorhallsdottir/;https://cdn.tixly.com/no/tix/EventImages/Feature_46568.jpg; Føkk - Et vekkelsesmøte;535;;"<p>Har du lagt merke til det? At du tar deg i å være lei av ting du før pleide å finne deg i? Får du lyst til å si ""FØKK IT""?</p><p>Da kan det hende at Føkk-alderen har meldt sin ankomst. Det er den magiske tiden når du er ferdig med å være snill pike, og stadig oftere får lyst til å si i fra. </p><p>Men det er ikke gjort i en håndvending når du har brukt et helt liv på å være flink, grei og tilpasningsdyktig. Hvordan i all verden havnet vi her – og enda viktigere: Hva gjør vi nå?</p><p>Dette er et show fylt av latter, gjenkjennelse og befriende ærlighet. Her får du humor med brodd, noen alvorlige øyeblikk, flere a-ha-opplevelser, en musikalsk overraskelse (!) – og kanskje til og med lyst til å reise deg, løfte armene og rope halleluja!</p><p>For nå, kjære deg, er det DIN tid.<br></p><p>Dette er et ekte feelgood-show. Et vekkelsesmøte av de sjeldne.<br></p><p>Kom som du er – og gå hjem litt friere, litt modigere og med et stort smil om munnen.</p><p>Hjertelig velkommen – dette vil du ikke gå glipp av</p>

<br>";"Har du lagt merke til det? At du tar deg i å være lei av ting du før pleide å finne deg i? Får du lyst til å si ""FØKK IT""? Da kan det hende at Føkk-alderen har meldt sin ankomst.";Lørdag;2027;images/Feature_46568.jpg
46855;Dyrene i Hakkebakkeskogen;28. februar;14:30;https://www.festiviteten.no/program/46855-dyrene-i-hakkebakkeskogen/;https://cdn.tixly.com/no/tix/EventImages/Feature_46855.jpg;Undertittel;395;-495;"<p><b>Dyrene i Hakkebakkeskogen – en teateropplevelse for hele familien!</b></p><p>Produsenten bak suksessen Folk og røvere i Kardemomme By, kommer nå med en helt ny oppsetning av den kjente klassikeren Dyrene i Hakkebakkeskogen!</p><p>Alive Entertainment as, presenterer en leken, musikalsk og hjertevarm forestilling som inviterer hele familien inn i Thorbjørn Egners elskede univers. Med regi av Charlotte Brænna møter vi Klatremus, Mikkel Rev, Bamsefar, Bestemor Skogmus og alle de andre kjente og kjære karakterene – akkurat slik publikum husker dem, og elsker dem.</p><p>På scenen fylles Hakkebakkeskogen med sang, humor og liv, i en trygg og tro versjon, helt i Egners ånd. Dette er teater som engasjerer barna, treffer de voksne med nostalgi, og skaper en felles opplevelse på tvers av generasjoner.</p><p>Enten det er første møte med Hakkebakkeskogen, eller et gledelig gjensyn, er dette en forestilling som byr på latter, varme og magiske øyeblikk – og som gir minner for livet.<br></p><p><b>Velkommen til Hakkebakkeskogen – vi gleder oss til å ønske dere velkommen i salen.</b><br></p><p>Rolleliste:</p><p><b>Klatremus - Kevin Haugan</b></p><p><b>Mikkel Rev - Andreas Mørland</b></p><p><b>Morten Skogmus - Jan Nicolai Wesnes</b></p><p><b>Bestemor Skogmus/ konen på gården - tba</b></p><p><b>Bakergutten/Stabbursmusa - Trine Bariås (musikalsk)</b></p><p><b>Bakermester - Sondre Opsal</b></p><p><b>Elgen/mannen på gården - Mats Markussen</b></p><p><b>Bamsemor - Aina Gundersen</b></p><p><b>Bamsefar - Peter Kolbjørnsen</b></p><p><b>Brumlemann/Pinnsvin - Kaja Lofstad</b><br></p><p><br></p><p>Teknisk/ crew:</p><p>Regi - Charlotte Brænna<br></p><p>Filip Sunnset Johannesen - design lyd/lys/ prosjektering</p><p>John Johansen - scenemester/ scenograf/ design</p><p>Nora Landsverk - Inspisient </p><p>Koreograf i- Kevin Haugan</p><p>Kostymedesign - Tuva Listau </p><p><br></p><p>Varighet: Ca. 2t og 10m, inkl. 20 min pause.</p>

<br>";Dyrene i Hakkebakkeskogen – en teateropplevelse for hele familien!. Produsenten bak suksessen Folk og røvere i Kardemomme By, kommer nå med en helt ny oppsetning av den kjente klassikeren Dyrene i Hakkebakkeskogen! Alive Entertainment as, presenterer en leken, musikalsk og hjertevarm forestilling som inviterer hele familien inn i Thorbjørn Egners elskede univers.;Søndag;2027;images/Feature_46855.jpg
46311;Lars Saabye Christensen og Steinar Raknes;5. mars;21:00;https://www.festiviteten.no/program/46311-lars-saabye-christensen-og-steinar-raknes/;https://cdn.tixly.com/no/tix/EventImages/Feature_46311.jpg;Tid;430;;"<p>

TID  fra tekster av Lars Saabye Christensen og låter av Steinar
Raknes. I et års tid har Raknes og Christensen jobbet sammen om plata «Tid», som kommer i
desember i år. </p><p>Dette er låter som handler om tid; tiden vi lever i, tiden vi har, tiden vi får, tiden vi
har igjen og tiden kloden har igjen.
Raknes har med seg noen av landets beste musikere, og med kjærlighet til rootsmusikk,
americana, blues og norsk visetradisjon har de lagd en nydelig plate, som kommer til høsten. </p><p>Bandet er akustisk og består av: </p><p>Steinar Raknes - kontrabass/vokal
Andreas Utnem - trøorgel </p><p>Knut Reiersrud - munnspill/gitar </p><p>Per Oddvar Johansen - trommer/sag</p><p> Lars Saabye Christensen - poesi, lesing
(På plata er det Mickey Raphael på munnspill, fra Willie Nelson band) </p><p>Steinar Raknes (1975…)
Er en av landets mest anerkjente bassister, og har vært aktiv på norske og utenlandske jazzscener
siden 90-tallet. Han har samarbeidet med internasjonale storheter som Chick Corea, og
hjemlandets stjerner som Tord Gustavsen og Ola Kvernberg. Han er også kjent som låtskriver og
vokalist i sitt prosjekt Stillhouse, der han bl.a samarbeider med Unni Wilhelmsen. </p><p>Andreas Utnem (1973…) er en norsk jazzmusiker, komponist og arrangør. Han har i hovedsak
jobbet med musikk til teater, film og fjernsyn. I tillegg har han vært musiker på en rekke utgivelser.
Han jobber til daglig som kantor og musikalsk leder i Tøyenkirka i Oslo. Han har komponert
musikalske liturgiske ledd for høymessen, og salmer med blant andre Edvard Hoem og Jon Fosse.</p><p> Knut Reiersrud (1961…) er en norsk bluesgitarist og komponist, kjent fra en rekke samarbeid i
ulike musikksjangre, en lang rekke plateutgivelser under eget navn, og bidrag til rundt tre hundre
innspillinger. Reiersrud har vært utøvende musiker siden begynnelsen av 1970-tallet og har vunnet
tre Spellemannspriser

<br></p><p><br></p><p>

Per Oddvar Johansen (1968…) er en norsk trommeslager, kjent fra bl.a. Trondheim
Kunstorkester og samarbeid med Trygve Seim, Vigleik Storaas og Christian Wallumrød. Bandet
The Source har vært et viktige bidrag til nyere norsk jazz. Han har spilt i Steinar Raknes sitt band
Stillhouse i mange år</p><p> Lars Saabye Christensen (1953…)
er en forfatter med dansk og norsk statsborgerskap. Han har alltid bodd i Norge, skriver på norsk
og handlingen i litteraturen hans finner sted i Norge. Han er en produktiv og allsidig forfatter, og en
av Norges mest populære forfattere i sin generasjon. Han har i flere sammenhenger samarbeidet
med musikere, og er kjent for sine musikalske fremførelser av egne dikt<br></p>";"TID fra tekster av Lars Saabye Christensen og låter av Steinar Raknes. I et års tid har Raknes og Christensen jobbet sammen om plata «Tid», som kommer i desember i år. Dette er låter som handler om tid; tiden vi lever i, tiden vi har, tiden vi får, tiden vi har igjen og tiden kloden har igjen.";Fredag;2027;images/Feature_46311.jpg
46991;Night of famous musicals;8. mars;19:30;https://www.festiviteten.no/program/46991-night-of-famous-musicals/;https://cdn.tixly.com/no/tix/EventImages/Feature_46991.jpg;Undertittel;805;;"<p><b>Night of famous musicals </b></p>



<p>Etter en stor suksess i 2025 vender den
spektakulære forestillingen «Night of Famous Musicals» tilbake og turnerer
gjennom Skandinavia i 2026/2027. Med en rekke av de mest ikoniske musikalene og
deres største hits, vil denne flotte forestillingen begeistre publikum i alle
aldre.</p>



<p>«Natten med berømte musikaler» samler de
største øyeblikkene fra musikaler som Les Misérables, The Phantom of the Opera
og Mamma Mia! , Abba-hits, Løvenes konge, Moulin Rouge, Chess, Grease og mange
flere – men med en vri! Forestillingen inkluderer også nyere musikalske hits
som vil ta publikum med på en uforglemmelig reise gjennom musikalenes verden.</p>



<p>Forestillingen vil bli presentert av en
internasjonalt anerkjent engelsk ensemble fra Londons West End, bestående av
profesjonelle sangere, dansere og et liveorkester, noe som skaper en unik og
autentisk musikalsk opplevelse.</p>



<p>Med et flott sceneshow og vakre kostymer lover
«Night of Famous Musicals» å bli en fantastisk underholdende kveld.</p>



<p>Turneen vil besøke flere større byer og teatre
i Danmark, Sverige, Norge og Finland – og det forventes stor etterspørsel etter
billetter. Så kom tidlig hvis du vil sikre deg en fantastisk opplevelse med
flotte musikalske hits.</p>

<p><i><b>«Nights of Famous Musicals i Tinghallen var
en storslått hyllest til musikalenes verden, og det var en
glede å se, hvordan kunstnere og orkester på en edel måte
kunne bringe de største hitene til live»</b></i></p>







<p><i><b>Anmeldelse av Musikkmagasinet Torben Andersen</b></i></p>







<br>";Night of famous musicals . Etter en stor suksess i 2025 vender den spektakulære forestillingen «Night of Famous Musicals» tilbake og turnerer gjennom Skandinavia i 2026/2027. Med en rekke av de mest ikoniske musikalene og deres største hits, vil denne flotte forestillingen begeistre publikum i alle aldre.;Mandag;2027;images/Feature_46991.jpg
45476;VitenShitShow 2027;14. mars;14:00;https://www.festiviteten.no/program/45476-vitenshitshow-2027/;https://cdn.tixly.com/no/tix/EventImages/Feature_45476.jpg;Undertittel;260;;"<p>Flammer, eksplosjoner og spektakulære eksperimenter! Dennis Siva Lie og Stian Sandø, kjent fra NRKs Newton, tar med seg det beste fra TV til scenen – med et ellevilt vitenshow som begeistrer både barn og voksne. </p>
<p>Med Emmy og Gullrute i bagasjen, og en smittende lidenskap for kunnskap, natur og klima, inviterer de publikum med på en underholdende og lærerik reise som gjør naturfag til en opplevelse du ikke vil gå glipp av – full av smell, latter og fascinerende fakta.</p>
<p>Showet passer aller best for barn og unge fra 5 år.</p>

<br>";Flammer, eksplosjoner og spektakulære eksperimenter! Dennis Siva Lie og Stian Sandø, kjent fra NRKs Newton, tar med seg det beste fra TV til scenen – med et ellevilt vitenshow som begeistrer både barn og voksne.;Søndag;2027;images/Feature_45476.jpg
45020;The Johnny Cash & June Carter Show;10. april;19:00;https://www.festiviteten.no/program/45020-the-johnny-cash-june-carter-show/;https://cdn.tixly.com/no/tix/EventImages/Feature_45020.jpg;Undertittel;495;;"<p>

 En kveld med kjærlighet, legender og tidløs countrymusikk<br><br>I 2027 markerer The Boys Named Sue sitt 15-årsjubileum og feiringen<br>gjøres på den eneste riktige måten: På veien, med låtene som publikum<br>aldri blir lei av å høre og synge med på. Samtidig ville Johnny Cash<br>selv ha fylt 95 år i 2027. Jubileet blir dermed en dobbel hyllest, til<br>bandets lange reise og til arven etter The Man in Black.<br><br>Med “The Johnny Cash & June Carter Show- 15 years from Jackson to<br>Folsom” tar bandet publikum med på en musikalsk ferd gjennom<br>kjærligheten, kampene og sangene som definerte Johnny Cash og June<br>Carter. Forestillingen bygger videre på deres forrige suksessfulle show<br>“Duets of Two Darlings”, og løfter den inn i et jubileumsår fullt av<br><br>historie, nerve og spilleglede.<br><br>Her får du de udødelige låtene «Jackson», «It Ain’t Me Babe», «Ring of<br>Fire», «Folsom Prison Blues» og «San Quentin», fremført med respekt,<br>innlevelse og formidlingskraft. Sangene bindes sammen av historien om<br>Johnny og June: et partnerskap preget av både motstand og samhold, som<br>satte dype spor i countrymusikken.<br><br>Siden premieren i 2025 har showet spilt for fulle hus fra Tromsø til<br>Stavanger. Bandet har i over 15 år turnert landet rundt med denne<br>musikken, i kulturhus, kirker og fengsler. Alltid med samme mål: Å<br>formidle låtene og historiene med respekt og energi. Dette er mer enn en<br>konsert. Det er en fortelling. En feiring av kjærlighet, legender og<br>tidløse sanger, og av et band som markerer sitt 15-årsjubileum med det<br>de kan best: å reise land og strand rundt med Johnny og June i bagasjen.<br><br>Velkommen med på en reise fylt av allsang, følelser og tidløse<br>klassikere – fra Jackson til Folsom.<br><br>

<br></p>";En kveld med kjærlighet, legender og tidløs countrymusikk. I 2027 markerer The Boys Named Sue sitt 15-årsjubileum og feiringen. gjøres på den eneste riktige måten: På veien, med låtene som publikum. aldri blir lei av å høre og synge med på. Samtidig ville Johnny Cash. selv ha fylt 95 år i 2027. Jubileet blir dermed en dobbel hyllest, til.;Lørdag;2027;images/Feature_45020.jpg
46989;Frost - Musikkshow;19. april;17:00;https://www.festiviteten.no/program/46989-frost-musikkshow/;https://cdn.tixly.com/no/tix/EventImages/Feature_46989.jpg;Undertittel;765;;"<p>Over 100 utsolgte forestillinger på teatre og
arenaer over hele Europa i 2024</p>



<p><b>FROST
Musikkshow</b></p>

<p>Et musikalsk show på isen</p>



<p>Nå kommer de tilbake til Norge  i fantastiske omgivelser med et stort
ensemble av musikalske solister – isdansere og akrobater i et imponerende
LED-scenedesign.</p>

<p>Søstrene Elsa og Anna og vennene deres drar på
en eventyrlig musikalsk reise gjennom de to fantastiske forestillingene Frost 1
og 2.</p>

<p>Ren gåsehud når Elsa synger kveldens absolutte
hit «La den gå» (Let it go) og fortryller scenen og den enorme LED-skjermen med sine
magiske krefter til et hav av is og dypblå krystaller! Morsomt når snømannen
Olaf drømmer om sol og strand «I sommer» med en drink i hånden.</p>

<p>Mange flere hits følger i denne forestillingen
på is, «Første gang på lenge», «Livet går sin gang», «Skal vi lage snømann?», «Når jeg blir voksen», «I ukjent land» og mange
flere.</p>



<p>«FROST 1&2 on Ice» kulminerer i et
arrangement med et spektakulært oppsett som forbløffer publikum i alle aldre
med lys, lyd og bevegelse.</p>



<p><b>Sangene
synges på norsk av norske sangere.</b></p>

<p>En magisk opplevelse for hele familien –
Stjerneanmeldelse av ""Frost showet""</p>

<p>Anmeldt av Caroline Hemmingsen, Børn i Byen
Magazine. Frost-serien har brakt den magiske verdenen fra Disney-filmene til
live på en helt ny og spektakulær måte denne sesongen. Barn og voksne i alle
aldre har hatt muligheten til å oppleve Elsa, Anna, Kristoffer og Olaf som
aldri før – nemlig på skøyter og i akrobatiske opptredener!</p>

<p>Sangene – En gjenkjennelig magi</p>

<p>Alle de kjente sangene fra både Frost og Frost
2 er med, og det var en fryd å høre barna synge med på sanger som «Skal vi lage snømann?» og «La den gå». For de som allerede har sett filmene,
er gleden over gjenkjennelsen stor – både i form av de elskede sangene og de
små, morsomme sitatene, som Olafs lekne rop om «Susanne». Sangerne imponerte
med sine fantastiske stemmer som nesten kunne få hvem som helst til å tro at de
var de originale filmstjernene.</p>

<p>Skøyting og akrobatikk – en spektakulær
visuell opplevelse</p>

<p>Skøyteelementet tilfører både eleganse og et
snev av magi til showet, og det er en ny måte å oppleve Frost-universet på. Vi
har aldri sett et skøyteshow fremført på denne måten – med alle de imponerende
triksene og rekvisittene som brukes for å støtte opp om akrobatikken. I tillegg
til de vakkert koreograferte skøyteøktene, var vi vitne til fantastiske
akrobatiske stunt, der skuespillerne fløy gjennom luften, tok saltoer, svingte
seg fra tau og gjorde halsbrekkende triks på vippebrønner. For de som elsker adrenalin
og spenning, er dette et show som virkelig lever opp til forventningene.</p>

<p>Et show som leverer</p>

<p>Frost-showet leverer virkelig på alle fronter.
Det er ikke et kjedelig øyeblikk, og underholdningen er konstant. Nye,
fantastiske kostymer, fargerike rekvisitter, akrobater som tar pusten fra oss,
og sangere som gir alt på scenen – alt dette og mer, som til sammen skaper den
magiske verdenen i Disneys Frost. Og ikke glem reinsdyret Svend, som til de
smås store glede skøyter rundt på alle fire og sørger for nok et element av
undring og forbløffelse.</p>

<p>Hvis du er ute etter en opplevelse som kan
trollbinde både barn og voksne, er Frost-showet uten tvil et must!</p>

<p>Om forestillingen:</p>

<p>Frost – The Show er en magisk is- og
skøyteforestilling som kombinerer den elskede Disney-historien med spektakulær
skøyting og akrobatikk. Med musikk, lys, kostymer og fantastisk skuespill,
vekker den Frost-universet til live på en helt ny og unik måte. En opplevelse
for hele familien!</p>





<br>";Over 100 utsolgte forestillinger på teatre og arenaer over hele Europa i 2024. FROST Musikkshow. Et musikalsk show på isen. Nå kommer de tilbake til Norge i fantastiske omgivelser med et stort ensemble av musikalske solister – isdansere og akrobater i et imponerende LED-scenedesign.;Mandag;2027;images/Feature_46989.jpg
